ID_CURSO,TEMA_CLASSROOM,TITULO_MATERIAL,DESCRIPCION_MATERIAL,URL_GITHUB
,Sesión 48,FRAC - 042 Clifford Silky Smooth v1 (PDF),Paso 4: Ficha del Fractal del Día (Geometría visual explicada para mayores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/4.%20FRAC-042%20Clifford_Silky_Smooth_v1.pdf
,Sesión 48,INT - 048 Reconstrucción de la antigua Jerusalén del siglo I con el Segundo (PDF),Paso 5: El Mundo por Dentro y Reconstrucción Histórica (Corte transversal y arquitectura).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/5.%20INT-048_Reconstrucci%C3%B3n%20de%20la%20antigua%20Jerusal%C3%A9n%20del%20siglo%20I%20con%20el%20Segundo.pdf
,Sesión 48,NAT - 048 Geotermia y Termófilos en el Géiser de Yellowstone y la Enzima Ta (PDF),Paso 7: Naturaleza en Acción y Biodiversidad (Infografía científica de fauna y flora).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/7.%20NAT-048_Geotermia%20y%20Term%C3%B3filos%20en%20el%20G%C3%A9iser%20de%20Yellowstone%20y%20la%20Enzima%20Ta.pdf
,Sesión 48,ARTE - 048 Retrato de Adele Bloch - Bauer I (La Dama de Oro) de Gustav Klimt ( (PDF),Paso 8: Obras Maestras de la Historia del Arte (Los grandes genios de la pintura universal).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/8.%20ARTE-048_Retrato%20de%20Adele%20Bloch-Bauer%20I%20%28La%20Dama%20de%20Oro%29%20de%20Gustav%20Klimt%20%28.pdf
,Sesión 48,NIV - 048 Los 5 Niveles de Eficiencia Termodinámica y Energética en Motores (PDF),Paso 9: Escalafones y Niveles (Cultura 101: clasificaciones del mundo).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/9.%20NIV-048_Los%205%20Niveles%20de%20Eficiencia%20Termodin%C3%A1mica%20y%20Energ%C3%A9tica%20en%20Motores.pdf
,Sesión 48,TRUC - 048 Organización Doblar una camiseta en 2 segundos (PDF),Paso 10: Trucos Caseros y del Hogar (Soluciones prácticas con ingredientes domésticos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/10.%20TRUC-048_Organizaci%C3%B3n_%20Doblar%20una%20camiseta%20en%202%20segundos.pdf
,Sesión 48,CUENT - 048 Paso 0 Introduccion Proyecto (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/11.CUENT-048_Paso_0_Introduccion_Proyecto.pdf
,Sesión 48,CUENT - 048 Paso 1 Misterios Divertidos El caso del juguete que se movía solo (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/11.CUENT-048_Paso_1_Misterios%20Divertidos_%20El%20caso%20del%20juguete%20que%20se%20mov%C3%ADa%20solo.pdf
,Sesión 48,CUENT - 048 Paso 2 Misterios Divertidos El caso del juguete que se movía solo (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/11.CUENT-048_Paso_2_Misterios%20Divertidos_%20El%20caso%20del%20juguete%20que%20se%20mov%C3%ADa%20solo.pdf
,Sesión 48,CUENT - 048 Paso 3 Misterios Divertidos El caso del juguete que se movía solo (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/11.CUENT-048_Paso_3_Misterios%20Divertidos_%20El%20caso%20del%20juguete%20que%20se%20mov%C3%ADa%20solo.pdf
,Sesión 48,[MOVIL - 048] Sustrato de Jardinería Proporción N - P - K en abono (PDF),Paso 12: El Salvavidas del Móvil (Generar reto en PC y consultar por voz con la app de Gemini).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/12.%20%5BMOVIL-048%5D_Sustrato%20de%20Jardiner%C3%ADa_%20Proporci%C3%B3n%20N-P-K%20en%20abono.pdf
,Sesión 48,[MEM - 048] La Zapatilla de Paño y la Alpargata Tradicional (PDF),"Paso 13: Cápsula de la Memoria: Mi Infancia, Mi Barrio o Mi Pueblo (Recuerdos y anécdotas para los nietos).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/48_Sesion/13.%20%5BMEM-048%5D_La%20Zapatilla%20de%20Pa%C3%B1o%20y%20la%20Alpargata%20Tradicional.pdf
,Sesión 49,TXT - 049 Guía de Ciberseguridad para Redes Sociales (Facebook y WhatsApp) (PDF),Paso 1: Comunicación y Lógica con la IA (Prompt de texto para conversar o resolver dudas).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/49_Sesion/1.%20TXT-049_Gu%C3%ADa%20de%20Ciberseguridad%20para%20Redes%20Sociales%20%28Facebook%20y%20WhatsApp%29.pdf
,Sesión 49,EST - 049 CINEMATOGRÁFICO NOIR ÉPICO Y GRANDES BATALLAS - Carreras de Cua (PDF),Paso 2: Estilos Visuales de Imagen (Aprender a pedir estilos artísticos y fotográficos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/49_Sesion/2.%20EST-049_CINEMATOGR%C3%81FICO%20NOIR%20_%20%C3%89PICO%20Y%20GRANDES%20BATALLAS%20-%20Carreras%20de%20Cua.pdf
,Sesión 49,PRAC - 049 Recreación de Indumentaria y Trajes Regionales Históricos (PDF),Paso 3: Taller Práctico con Gemini (Transformación y creatividad aplicada).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/49_Sesion/3.%20PRAC-049_Recreaci%C3%B3n%20de%20Indumentaria%20y%20Trajes%20Regionales%20Hist%C3%B3ricos.pdf
,Sesión 49,FRAC - 043 Halvorsen Attractor Gold v1 (MP4),Paso 4: Vídeo Fractal del Día en Alta Resolución (Visualización y asombro en aula).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/49_Sesion/4.%20FRAC-043%20Halvorsen_Attractor_Gold_v1.mp4
,Sesión 49,FRAC - 043 Halvorsen Attractor Gold v1 (PDF),Paso 4: Ficha del Fractal del Día (Geometría visual explicada para mayores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/49_Sesion/4.%20FRAC-043%20Halvorsen_Attractor_Gold_v1.pdf
,Sesión 49,INT - 049 Reconstrucción virtual del Circo Máximo de Roma en plena carrera (PDF),Paso 5: El Mundo por Dentro y Reconstrucción Histórica (Corte transversal y arquitectura).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/49_Sesion/5.%20INT-049_Reconstrucci%C3%B3n%20virtual%20del%20Circo%20M%C3%A1ximo%20de%20Roma%20en%20plena%20carrera%20.pdf
