ID_CURSO,TEMA_CLASSROOM,TITULO_MATERIAL,DESCRIPCION_MATERIAL,URL_GITHUB
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 14] TXT - 014 Menú Semanal Saludable y Lista de la Compra para Hipertensión Col (PDF),Disponible en Sesión 14. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/14_Sesion/1.%20TXT-014_Men%C3%BA%20Semanal%20Saludable%20y%20Lista%20de%20la%20Compra%20para%20Hipertensi%C3%B3n_Col.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 15] TXT - 015 Memorias Vivas Biografía Familiar y Relatos de Infancia para Nie (PDF),Disponible en Sesión 15. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/15_Sesion/1.%20TXT-015_Memorias%20Vivas_%20Biograf%C3%ADa%20Familiar%20y%20Relatos%20de%20Infancia%20para%20Nie.pdf
,01. [TXT] Prompts de Comunicación y Texto,"[Sesión 16] TXT - 016 Entrenador del Cerebro Acertijos, Lógica y Trivia Matinal (PDF)",Disponible en Sesión 16. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/16_Sesion/1.%20TXT-016_Entrenador%20del%20Cerebro_%20Acertijos%2C%20L%C3%B3gica%20y%20Trivia%20Matinal.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 17] TXT - 017 Traductor Visual de Etiquetas de Lavado de Ropa (PDF),Disponible en Sesión 17. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/17_Sesion/1.%20TXT-017_Traductor%20Visual%20de%20Etiquetas%20de%20Lavado%20de%20Ropa.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 18] TXT - 018 Traductor de Palabras Modernas y Jerga de los Jóvenes (Nietos) (PDF),Disponible en Sesión 18. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/18_Sesion/1.%20TXT-018_Traductor%20de%20Palabras%20Modernas%20y%20Jerga%20de%20los%20J%C3%B3venes%20%28Nietos%29.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 19] TXT - 019 El Cuidador de las Plantas de Terraza e Interior del Hogar (PDF),Disponible en Sesión 19. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/19_Sesion/1.%20TXT-019_El%20Cuidador%20de%20las%20Plantas%20de%20Terraza%20e%20Interior%20del%20Hogar.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 20] TXT - 020 Guía de Ciberseguridad Antiestafas para el Teléfono Móvil (Phishi (PDF),Disponible en Sesión 20. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/20_Sesion/1.%20TXT-020_Gu%C3%ADa%20de%20Ciberseguridad%20Antiestafas%20para%20el%20Tel%C3%A9fono%20M%C3%B3vil%20%28Phishi.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 21] TXT - 021 Asistente Poético Crear un Soneto o Poema Dedicado a mi Ciudad (PDF),Disponible en Sesión 21. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/21_Sesion/1.%20TXT-021_Asistente%20Po%C3%A9tico_%20Crear%20un%20Soneto%20o%20Poema%20Dedicado%20a%20mi%20Ciudad.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 22] TXT - 022 Organizador de Celebraciones y Meriendas con Amigos Jubilados (PDF),Disponible en Sesión 22. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/22_Sesion/1.%20TXT-022_Organizador%20de%20Celebraciones%20y%20Meriendas%20con%20Amigos%20Jubilados.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 23] TXT - 023 El Crítico de Cine y Recomendador de Series de Suspense Clásico (PDF),Disponible en Sesión 23. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/23_Sesion/1.%20TXT-023_El%20Cr%C3%ADtico%20de%20Cine%20y%20Recomendador%20de%20Series%20de%20Suspense%20Cl%C3%A1sico.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 24] TXT - 024 Tabla de Gimnasia Suave y Estiramientos Matinales en Silla (PDF),Disponible en Sesión 24. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/24_Sesion/1.%20TXT-024_Tabla%20de%20Gimnasia%20Suave%20y%20Estiramientos%20Matinales%20en%20Silla.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 25] TXT - 025 Asesor de Rutas en Tren y Turismo Cultural Sin Prisas (PDF),Disponible en Sesión 25. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/25_Sesion/1.%20TXT-025_Asesor%20de%20Rutas%20en%20Tren%20y%20Turismo%20Cultural%20Sin%20Prisas.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 26] TXT - 026 Asesor para Organizar y Digitalizar Álbumes de Fotos Físicas (PDF),Disponible en Sesión 26. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/26_Sesion/1.%20TXT-026_Asesor%20para%20Organizar%20y%20Digitalizar%20%C3%81lbumes%20de%20Fotos%20F%C3%ADsicas.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 27] TXT - 027 Redactor de Cuentos Personalizados para Dormir a los Nietos (PDF),Disponible en Sesión 27. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/27_Sesion/1.%20TXT-027_Redactor%20de%20Cuentos%20Personalizados%20para%20Dormir%20a%20los%20Nietos.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 28] TXT - 028 Traductor de Términos Bancarios y Cajeros Automáticos en Lenguaje (PDF),Disponible en Sesión 28. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/28_Sesion/1.%20TXT-028_Traductor%20de%20T%C3%A9rminos%20Bancarios%20y%20Cajeros%20Autom%C3%A1ticos%20en%20Lenguaje.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 29] TXT - 029 Planificador de Huerto Urbano en Macetas para la Balconera (PDF),Disponible en Sesión 29. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/29_Sesion/1.%20TXT-029_Planificador%20de%20Huerto%20Urbano%20en%20Macetas%20para%20la%20Balconera.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 30] TXT - 030 Asistente para Elegir Libro o Novela Histórica según tus Gustos (PDF),Disponible en Sesión 30. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/30_Sesion/1.%20TXT-030_Asistente%20para%20Elegir%20Libro%20o%20Novela%20Hist%C3%B3rica%20seg%C3%BAn%20tus%20Gustos.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 31] TXT - 031 Guía Práctica para Aprender a Usar Podómetros y Relojes de Salud (PDF),Disponible en Sesión 31. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/31_Sesion/1.%20TXT-031_Gu%C3%ADa%20Pr%C3%A1ctica%20para%20Aprender%20a%20Usar%20Pod%C3%B3metros%20y%20Relojes%20de%20Salud.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 32] TXT - 032 Asesor de Ejercicios de Memoria y Sudokus para Agilidad Mental (PDF),Disponible en Sesión 32. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/1.%20TXT-032_Asesor%20de%20Ejercicios%20de%20Memoria%20y%20Sudokus%20para%20Agilidad%20Mental.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 33] TXT - 033 Redactor de Dedicatorias y Brindis Emotivos para Bodas de Oro y P (PDF),Disponible en Sesión 33. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/1.%20TXT-033_Redactor%20de%20Dedicatorias%20y%20Brindis%20Emotivos%20para%20Bodas%20de%20Oro%20y%20P.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 34] TXT - 034 Traductor de Recetas Internacionales con Ingredientes Españoles (PDF),Disponible en Sesión 34. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/34_Sesion/1.%20TXT-034_Traductor%20de%20Recetas%20Internacionales%20con%20Ingredientes%20Espa%C3%B1oles.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 35] TXT - 035 Guía Paso a Paso para Hacer Compras Seguras por Internet (PDF),Disponible en Sesión 35. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/35_Sesion/1.%20TXT-035_Gu%C3%ADa%20Paso%20a%20Paso%20para%20Hacer%20Compras%20Seguras%20por%20Internet.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 36] TXT - 036 Asistente de Consulta y Trámites para Viajes del IMSERSO (PDF),Disponible en Sesión 36. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/36_Sesion/1.%20TXT-036_Asistente%20de%20Consulta%20y%20Tr%C3%A1mites%20para%20Viajes%20del%20IMSERSO.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 37] TXT - 037 Redactor de Cartas al Director para el Periódico Local (PDF),Disponible en Sesión 37. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/37_Sesion/1.%20TXT-037_Redactor%20de%20Cartas%20al%20Director%20para%20el%20Peri%C3%B3dico%20Local.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 38] TXT - 038 Guía Práctica para Conservar Alimentos y Evitar Desperdicios (PDF),Disponible en Sesión 38. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/38_Sesion/1.%20TXT-038_Gu%C3%ADa%20Pr%C3%A1ctica%20para%20Conservar%20Alimentos%20y%20Evitar%20Desperdicios.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 39] TXT - 039 Asesor sobre Cuidado y Compañía de Mascotas en la Edad de Oro (PDF),Disponible en Sesión 39. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/39_Sesion/1.%20TXT-039_Asesor%20sobre%20Cuidado%20y%20Compa%C3%B1%C3%ADa%20de%20Mascotas%20en%20la%20Edad%20de%20Oro.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 40] TXT - 040 Traductor de Manuales de Instrucciones de Electrodomésticos (PDF),Disponible en Sesión 40. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/40_Sesion/1.%20TXT-040_Traductor%20de%20Manuales%20de%20Instrucciones%20de%20Electrodom%C3%A9sticos.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 41] TXT - 041 Asistente para Aprender Frases Útiles en Inglés para Viajar (PDF),Disponible en Sesión 41. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/41_Sesion/1.%20TXT-041_Asistente%20para%20Aprender%20Frases%20%C3%9Atiles%20en%20Ingl%C3%A9s%20para%20Viajar.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 42] TXT - 042 Guía Práctica de Ahorro y Eficiencia Energética en el Hogar (PDF),Disponible en Sesión 42. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/42_Sesion/1.%20TXT-042_Gu%C3%ADa%20Pr%C3%A1ctica%20de%20Ahorro%20y%20Eficiencia%20Energ%C3%A9tica%20en%20el%20Hogar.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 43] TXT - 043 Redactor de Biografías y Recuerdos para Antiguos Alumnos (PDF),Disponible en Sesión 43. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/43_Sesion/1.%20TXT-043_Redactor%20de%20Biograf%C3%ADas%20y%20Recuerdos%20para%20Antiguos%20Alumnos.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 44] TXT - 044 Asistente para Preparar Excursiones Culturales de un Día en Grupo (PDF),Disponible en Sesión 44. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/44_Sesion/1.%20TXT-044_Asistente%20para%20Preparar%20Excursiones%20Culturales%20de%20un%20D%C3%ADa%20en%20Grupo.pdf
,01. [TXT] Prompts de Comunicación y Texto,[Sesión 45] TXT - 045 Guía Paso a Paso para Configurar Letra Grande y Audio en el Móvil (PDF),Disponible en Sesión 45. Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA). Acceso directo al recurso interactivo.,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/45_Sesion/1.%20TXT-045_Gu%C3%ADa%20Paso%20a%20Paso%20para%20Configurar%20Letra%20Grande%20y%20Audio%20en%20el%20M%C3%B3vil.pdf
