ID_CURSO,TEMA_CLASSROOM,TITULO_MATERIAL,DESCRIPCION_MATERIAL,URL_GITHUB
,Sesión 32,EST - 032 MINIMALISTA - Árbol Solitario Rojo (PDF),Paso 2: Estilos Visuales de Imagen (Aprender a pedir estilos artísticos y fotográficos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/2.%20EST-032_MINIMALISTA%20-%20%C3%81rbol%20Solitario%20Rojo.pdf
,Sesión 32,FRAC - 039 6. Cristal Fractal (MP4),Paso 4: Vídeo Fractal del Día en Alta Resolución (Visualización y asombro en aula).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/4.%20FRAC-039%206.%20Cristal_Fractal.mp4
,Sesión 32,FRAC - 039 6. Cristal Fractal (PDF),Paso 4: Ficha del Fractal del Día (Geometría visual explicada para mayores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/4.%20FRAC-039%206.%20Cristal_Fractal.pdf
,Sesión 32,INT - 032 El interior de nuestro cerebro corte de resonancia 3D mostrando (PDF),Paso 5: El Mundo por Dentro y Reconstrucción Histórica (Corte transversal y arquitectura).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/5.%20INT-032_El%20interior%20de%20nuestro%20cerebro_%20corte%20de%20resonancia%203D%20mostrando%20.pdf
,Sesión 32,FUT - 032 Año 100.000 Humanidad estelar y diversificación genética adaptad (PDF),Paso 6: Línea de Tiempo del Futuro y Sci-Fi (Tecnología amable y robótica del mañana).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/6.%20FUT-032_A%C3%B1o%20100.000_%20Humanidad%20estelar%20y%20diversificaci%C3%B3n%20gen%C3%A9tica%20adaptad.pdf
,Sesión 32,NAT - 032 Balística Biológica y Óptica Ocular del Camaleón Pantera (Infogra (PDF),"Paso 7: Biodiversidad y Naturaleza Fascinante (Fauna, flora e infografías científicas).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/7.%20NAT-032_Bal%C3%ADstica%20Biol%C3%B3gica%20y%20%C3%93ptica%20Ocular%20del%20Camale%C3%B3n%20Pantera%20%28Infogra.pdf
,Sesión 32,ARTE - 032 Los Nenúfares (Nymphéas) de Claude Monet (1916) (PDF),Paso 8: Obras Maestras de la Historia del Arte (Los grandes genios de la pintura universal).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/8.%20ARTE-032_Los%20Nen%C3%BAfares%20%28Nymph%C3%A9as%29%20de%20Claude%20Monet%20%281916%29.pdf
,Sesión 32,NIV - 032 Los 5 Niveles de Organización Ecológica (Trofo - Dinámica) (PDF),Paso 9: Escalafones y Niveles (Cultura 101: clasificaciones del mundo con Meta-Prompting).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/9.%20NIV-032_Los%205%20Niveles%20de%20Organizaci%C3%B3n%20Ecol%C3%B3gica%20%28Trofo-Din%C3%A1mica%29.pdf
,Sesión 32,TRUC - 032 Bricolaje y Reparaciones Rápidas Clavar un clavo sin martillarse (PDF),"Paso 10: Trucos y Soluciones Cotidianas (Hogar, cocina y vida práctica con IA).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/10.%20TRUC-032_Bricolaje%20y%20Reparaciones%20R%C3%A1pidas_%20Clavar%20un%20clavo%20sin%20martillarse.pdf
,Sesión 32,CUENT - 032 Paso 0 Introduccion Proyecto (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/11.CUENT-032_Paso_0_Introduccion_Proyecto.pdf
,Sesión 32,CUENT - 032 Paso 1 Leyendas Tradicionales La montaña de cristal y el caballero (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/11.CUENT-032_Paso_1_Leyendas%20Tradicionales_%20La%20monta%C3%B1a%20de%20cristal%20y%20el%20caballero.pdf
,Sesión 32,CUENT - 032 Paso 2 Leyendas Tradicionales La montaña de cristal y el caballero (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/11.CUENT-032_Paso_2_Leyendas%20Tradicionales_%20La%20monta%C3%B1a%20de%20cristal%20y%20el%20caballero.pdf
,Sesión 32,CUENT - 032 Paso 3 Leyendas Tradicionales La montaña de cristal y el caballero (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/11.CUENT-032_Paso_3_Leyendas%20Tradicionales_%20La%20monta%C3%B1a%20de%20cristal%20y%20el%20caballero.pdf
,Sesión 32,MOVIL - 032 Máquina de Billetes de Metro Elegir bono de 10 viajes (PDF),Paso 12: El Salvavidas del Móvil (Cámara y voz con la app de Gemini ante la pantalla).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/12.%20MOVIL-032_M%C3%A1quina%20de%20Billetes%20de%20Metro_%20Elegir%20bono%20de%2010%20viajes.pdf
,Sesión 32,MEM - 032 Los Oficios Tradicionales de la Calle El Basurero de Carro y el (PDF),Paso 13: Cápsula de la Memoria (Fotos de pueblo o barrio con microrrelato para nietos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/13.%20MEM-032_Los%20Oficios%20Tradicionales%20de%20la%20Calle_%20El%20Basurero%20de%20Carro%20y%20el%20.pdf
,Sesión 32,MEC - 032 El Freno de Aire Comprimido Westinghouse (PDF),Paso 14: Cómo Funcionan las Cosas (Mecánica e Ingeniería en Vídeo 3D de 10 seg con Gemini).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/32_Sesion/14.%20MEC-032_El%20Freno%20de%20Aire%20Comprimido%20Westinghouse.pdf
,Sesión 33,TXT - 033 Redactor de Dedicatorias y Brindis Emotivos para Bodas de Oro y P (PDF),Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/1.%20TXT-033_Redactor%20de%20Dedicatorias%20y%20Brindis%20Emotivos%20para%20Bodas%20de%20Oro%20y%20P.pdf
,Sesión 33,EST - 033 ABSTRACTO - Pinceladas Azules y Oro (PDF),Paso 2: Estilos Visuales de Imagen (Aprender a pedir estilos artísticos y fotográficos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/2.%20EST-033_ABSTRACTO%20-%20Pinceladas%20Azules%20y%20Oro.pdf
,Sesión 33,PRAC - 033 Caso 3 Cambio de Edad y Paso del Tiempo (Envejecimiento vs. Reju (PDF),Paso 3: Taller Práctico con Gemini (Transformación y creatividad aplicada).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/3.%20PRAC-033_Caso%203_%20Cambio%20de%20Edad%20y%20Paso%20del%20Tiempo%20%28Envejecimiento%20vs.%20Reju.pdf
,Sesión 33,23. NO. BACH ERA UN CREADOR DE FRACTALES (MP4),Paso 4: Vídeo Fractal del Día en Alta Resolución (Visualización y asombro en aula).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/4.%2023.%20NO.%20BACH%20ERA%20UN%20CREADOR%20DE%20FRACTALES.mp4
,Sesión 33,FRAC - 073 23. BACH ERA UN CREADOR DE FRACTALES (PDF),Paso 4: Ficha del Fractal del Día (Geometría visual explicada para mayores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/4.%20FRAC-073%2023.%20BACH%20ERA%20UN%20CREADOR%20DE%20FRACTALES.pdf
,Sesión 33,INT - 033 La colosal red de hongos subterránea del bosque (Wood Wide Web) (PDF),Paso 5: El Mundo por Dentro y Reconstrucción Histórica (Corte transversal y arquitectura).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/5.%20INT-033_La%20colosal%20red%20de%20hongos%20subterr%C3%A1nea%20del%20bosque%20%28Wood%20Wide%20Web%29_%20.pdf
,Sesión 33,FUT - 033 Año 250.000 La reforestación y conversión del planeta Tierra en (PDF),Paso 6: Línea de Tiempo del Futuro y Sci-Fi (Tecnología amable y robótica del mañana).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/6.%20FUT-033_A%C3%B1o%20250.000_%20La%20reforestaci%C3%B3n%20y%20conversi%C3%B3n%20del%20planeta%20Tierra%20en%20.pdf
,Sesión 33,NAT - 033 Óptica de 30.000 Omatidios y Aerodinámica de la Libélula Esmerald (PDF),"Paso 7: Biodiversidad y Naturaleza Fascinante (Fauna, flora e infografías científicas).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/7.%20NAT-033_%C3%93ptica%20de%2030.000%20Omatidios%20y%20Aerodin%C3%A1mica%20de%20la%20Lib%C3%A9lula%20Esmerald.pdf
,Sesión 33,ARTE - 033 Mujer con Sombrilla (Madame Monet y su hijo) de Claude Monet (187 (PDF),Paso 8: Obras Maestras de la Historia del Arte (Los grandes genios de la pintura universal).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/8.%20ARTE-033_Mujer%20con%20Sombrilla%20%28Madame%20Monet%20y%20su%20hijo%29%20de%20Claude%20Monet%20%28187.pdf
,Sesión 33,NIV - 033 Los 6 Niveles de Organización Biológica Celular (PDF),Paso 9: Escalafones y Niveles (Cultura 101: clasificaciones del mundo con Meta-Prompting).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/9.%20NIV-033_Los%206%20Niveles%20de%20Organizaci%C3%B3n%20Biol%C3%B3gica%20Celular.pdf
,Sesión 33,TRUC - 033 Cocina Cortar cebolla sin llorar (PDF),"Paso 10: Trucos y Soluciones Cotidianas (Hogar, cocina y vida práctica con IA).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/10.%20TRUC-033_Cocina_%20Cortar%20cebolla%20sin%20llorar.pdf
,Sesión 33,CUENT - 033 Paso 0 Introduccion Proyecto (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/11.CUENT-033_Paso_0_Introduccion_Proyecto.pdf
,Sesión 33,CUENT - 033 Paso 1 Aventuras Históricas Reales Leonardo da Vinci soñando con volar (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/11.CUENT-033_Paso_1_Aventuras%20Hist%C3%B3ricas%20Reales_%20Leonardo%20da%20Vinci%20so%C3%B1ando%20con%20volar.pdf
,Sesión 33,CUENT - 033 Paso 2 Aventuras Históricas Reales Leonardo da Vinci soñando con volar (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/11.CUENT-033_Paso_2_Aventuras%20Hist%C3%B3ricas%20Reales_%20Leonardo%20da%20Vinci%20so%C3%B1ando%20con%20volar.pdf
,Sesión 33,CUENT - 033 Paso 3 Aventuras Históricas Reales Leonardo da Vinci soñando con volar (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/11.CUENT-033_Paso_3_Aventuras%20Hist%C3%B3ricas%20Reales_%20Leonardo%20da%20Vinci%20so%C3%B1ando%20con%20volar.pdf
,Sesión 33,MOVIL - 033 Señal de Tráfico de Estacionamiento Excepción por carga y descar (PDF),Paso 12: El Salvavidas del Móvil (Cámara y voz con la app de Gemini ante la pantalla).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/12.%20MOVIL-033_Se%C3%B1al%20de%20Tr%C3%A1fico%20de%20Estacionamiento_%20Excepci%C3%B3n%20por%20carga%20y%20descar.pdf
,Sesión 33,MEM - 033 La Cocina de Carbón o de Gas Butano El Sonido de la Bombona Nara (PDF),Paso 13: Cápsula de la Memoria (Fotos de pueblo o barrio con microrrelato para nietos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/13.%20MEM-033_La%20Cocina%20de%20Carb%C3%B3n%20o%20de%20Gas%20Butano_%20El%20Sonido%20de%20la%20Bombona%20Nara.pdf
,Sesión 33,MEC - 033 El Cambio de Agujas Ferroviario (PDF),Paso 14: Cómo Funcionan las Cosas (Mecánica e Ingeniería en Vídeo 3D de 10 seg con Gemini).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/33_Sesion/14.%20MEC-033_El%20Cambio%20de%20Agujas%20Ferroviario.pdf
,Sesión 34,TXT - 034 Traductor de Recetas Internacionales con Ingredientes Españoles (PDF),Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/34_Sesion/1.%20TXT-034_Traductor%20de%20Recetas%20Internacionales%20con%20Ingredientes%20Espa%C3%B1oles.pdf
