ID_CURSO,TEMA_CLASSROOM,TITULO_MATERIAL,DESCRIPCION_MATERIAL,URL_GITHUB
,Sesión 01,NIV - 001 Los 7 Niveles de Riqueza y Libertad (PDF),Paso 9: Escalafones y Niveles (Cultura 101: clasificaciones del mundo con Meta-Prompting).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/01_Sesion/9.%20NIV-001_Los_7_Niveles_de_Riqueza_y_Libertad.pdf
,Sesión 01,TRUC - 001 Limpieza Ecológica y Manchas Manchas de vino tinto en camisa bla (PDF),"Paso 10: Trucos y Soluciones Cotidianas (Hogar, cocina y vida práctica con IA).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/01_Sesion/10.%20TRUC-001_Limpieza%20Ecol%C3%B3gica%20y%20Manchas_%20Manchas%20de%20vino%20tinto%20en%20camisa%20bla.pdf
,Sesión 01,[MOVIL - 001] Símbolos de Lavado Textil Jersey delicado de lana (PDF),Paso 12: El Salvavidas del Móvil (Cámara y voz con la app de Gemini ante la pantalla).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/01_Sesion/12.%20%5BMOVIL-001%5D_S%C3%ADmbolos%20de%20Lavado%20Textil_%20Jersey%20delicado%20de%20lana.pdf
,Sesión 01,[MEM - 001] La Plaza o el Barrio de Mi Infancia Juegos de Calle (Peonza y Ca (PDF),Paso 13: Cápsula de la Memoria (Fotos de pueblo o barrio con microrrelato para nietos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/01_Sesion/13.%20%5BMEM-001%5D_La%20Plaza%20o%20el%20Barrio%20de%20Mi%20Infancia_%20Juegos%20de%20Calle%20%28Peonza%20y%20Ca.pdf
,Sesión 02,TXT - 002 La misma escena descrita en tres tonos o versiones (PDF),Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/1.%20TXT-002_La%20misma%20escena%20descrita%20en%20tres%20tonos%20o%20versiones.pdf
,Sesión 02,EST - 002 REALISTA (FOTORREALISMO) - Bodegón de Frutas (PDF),Paso 2: Estilos Visuales de Imagen (Aprender a pedir estilos artísticos y fotográficos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/2.%20EST-002_REALISTA%20%28FOTORREALISMO%29%20-%20Bodeg%C3%B3n%20de%20Frutas.pdf
,Sesión 02,PRAC - 002 Un Café y una Charla con tu Ídolo o Celebridad Histórica (PDF),Paso 3: Taller Práctico con Gemini (Transformación y creatividad aplicada).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/3.%20PRAC-002_Un%20Caf%C3%A9%20y%20una%20Charla%20con%20tu%20%C3%8Ddolo%20o%20Celebridad%20Hist%C3%B3rica.pdf
,Sesión 02,FRAC - 001 0 A Teoria Matematica (PDF),Paso 4: Ficha del Fractal del Día (Geometría visual explicada para mayores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/4.%20FRAC-001%200_A_Teoria_Matematica.pdf
,Sesión 02,FRAC - 001 0 B Reto Visual Matematico (PDF),Paso 4: Ficha del Fractal del Día (Geometría visual explicada para mayores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/4.%20FRAC-001%200_B_Reto_Visual_Matematico.pdf
,Sesión 02,FRAC - 001 1. MandelBrot CascadaDeFeigenbaum (MP4),Paso 4: Vídeo Fractal del Día en Alta Resolución (Visualización y asombro en aula).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/4.%20FRAC-001%201.%20MandelBrot_CascadaDeFeigenbaum.mp4
,Sesión 02,FRAC - 001 1. MandelBrot CascadaDeFeigenbaum (PDF),Paso 4: Ficha del Fractal del Día (Geometría visual explicada para mayores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/4.%20FRAC-001%201.%20MandelBrot_CascadaDeFeigenbaum.pdf
,Sesión 02,INT - 002 Corte transversal de un cohete interplanetario Starship con sus t (PDF),Paso 5: El Mundo por Dentro y Reconstrucción Histórica (Corte transversal y arquitectura).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/5.%20INT-002_Corte%20transversal%20de%20un%20cohete%20interplanetario%20Starship%20con%20sus%20t.pdf
,Sesión 02,FUT - 002 Año 2030 Gafas de realidad mixta y traducción simultánea univers (PDF),Paso 6: Línea de Tiempo del Futuro y Sci-Fi (Tecnología amable y robótica del mañana).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/6.%20FUT-002_A%C3%B1o%202030_%20Gafas%20de%20realidad%20mixta%20y%20traducci%C3%B3n%20simult%C3%A1nea%20univers.pdf
,Sesión 02,NAT - 002 Biomecánica de Impacto del Carnero Cimarron (Infografía Científic (PDF),"Paso 7: Biodiversidad y Naturaleza Fascinante (Fauna, flora e infografías científicas).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/7.%20NAT-002_Biomec%C3%A1nica%20de%20Impacto%20del%20Carnero%20Cimarron%20%28Infograf%C3%ADa%20Cient%C3%ADfic.pdf
,Sesión 02,ARTE - 002 La Última Cena de Leonardo da Vinci (1498) (PDF),Paso 8: Obras Maestras de la Historia del Arte (Los grandes genios de la pintura universal).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/8.%20ARTE-002_La%20%C3%9Altima%20Cena%20de%20Leonardo%20da%20Vinci%20%281498%29.pdf
,Sesión 02,NIV - 002 Los 6 Niveles de las Pir mides y Fr (PDF),Paso 9: Escalafones y Niveles (Cultura 101: clasificaciones del mundo con Meta-Prompting).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/9.%20NIV-002_Los_6_Niveles_de_las_Pir_mides_y_Fr.pdf
,Sesión 02,TRUC - 002 Bricolaje y Reparaciones Rápidas Tornillo pasado de rosca (PDF),"Paso 10: Trucos y Soluciones Cotidianas (Hogar, cocina y vida práctica con IA).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/10.%20TRUC-002_Bricolaje%20y%20Reparaciones%20R%C3%A1pidas_%20Tornillo%20pasado%20de%20rosca.pdf
,Sesión 02,CUENT - 002 Paso 0 Introduccion Proyecto (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/11.CUENT-002_Paso_0_Introduccion_Proyecto.pdf
,Sesión 02,CUENT - 002 Paso 1 Leyendas Tradicionales El zapatero y los duendes mágicos (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/11.CUENT-002_Paso_1_Leyendas%20Tradicionales_%20El%20zapatero%20y%20los%20duendes%20m%C3%A1gicos.pdf
,Sesión 02,CUENT - 002 Paso 2 Leyendas Tradicionales El zapatero y los duendes mágicos (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/11.CUENT-002_Paso_2_Leyendas%20Tradicionales_%20El%20zapatero%20y%20los%20duendes%20m%C3%A1gicos.pdf
,Sesión 02,CUENT - 002 Paso 3 Leyendas Tradicionales El zapatero y los duendes mágicos (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/11.CUENT-002_Paso_3_Leyendas%20Tradicionales_%20El%20zapatero%20y%20los%20duendes%20m%C3%A1gicos.pdf
,Sesión 02,[MOVIL - 002] Panel de Lavadora Moderna Selector de programas y centrifugado (PDF),Paso 12: El Salvavidas del Móvil (Cámara y voz con la app de Gemini ante la pantalla).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/12.%20%5BMOVIL-002%5D_Panel%20de%20Lavadora%20Moderna_%20Selector%20de%20programas%20y%20centrifugado.pdf
,Sesión 02,[MEM - 002] El Lavadero Comunal o las Corralas de Vecinos El Olor a Jabón Ca (PDF),Paso 13: Cápsula de la Memoria (Fotos de pueblo o barrio con microrrelato para nietos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/02_Sesion/13.%20%5BMEM-002%5D_El%20Lavadero%20Comunal%20o%20las%20Corralas%20de%20Vecinos_%20El%20Olor%20a%20Jab%C3%B3n%20Ca.pdf
,Sesión 03,TXT - 003 Pregúntale a la IA lo que siempre quisiste saber (Curiosidad sin (PDF),Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/1.%20TXT-003_Preg%C3%BAntale%20a%20la%20IA%20lo%20que%20siempre%20quisiste%20saber%20%28Curiosidad%20sin%20.pdf
,Sesión 03,EST - 003 REALISTA (FOTORREALISMO) - Cervantes y Shakespeare en el Siglo de (PDF),Paso 2: Estilos Visuales de Imagen (Aprender a pedir estilos artísticos y fotográficos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/2.%20EST-003_REALISTA%20%28FOTORREALISMO%29%20-%20Cervantes%20y%20Shakespeare%20en%20el%20Siglo%20de.pdf
,Sesión 03,PRAC - 003 Restauración y coloreado de fotos antiguas (PDF),Paso 3: Taller Práctico con Gemini (Transformación y creatividad aplicada).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/3.%20PRAC-003_Restauraci%C3%B3n%20y%20coloreado%20de%20fotos%20antiguas.pdf
,Sesión 03,FRAC - 060 6. EL FRACTAL COMESTIBLE (Brecol Romanesco) (MP4),Paso 4: Vídeo Fractal del Día en Alta Resolución (Visualización y asombro en aula).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/4.%20FRAC-060%206.%20EL%20FRACTAL%20COMESTIBLE%20%28Brecol%20Romanesco%29%20.mp4
,Sesión 03,FRAC - 060 El Fractal Comestible (Brocoli Romanesco y Coliflor) (PDF),Paso 4: Ficha del Fractal del Día (Geometría visual explicada para mayores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/4.%20FRAC-060%20El%20Fractal%20Comestible%20%28Brocoli%20Romanesco%20y%20Coliflor%29.pdf
,Sesión 03,"INT - 003 El interior de un hormiguero subterráneo por dentro cámaras, rei (PDF)",Paso 5: El Mundo por Dentro y Reconstrucción Histórica (Corte transversal y arquitectura).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/5.%20INT-003_El%20interior%20de%20un%20hormiguero%20subterr%C3%A1neo%20por%20dentro_%20c%C3%A1maras%2C%20rei.pdf
,Sesión 03,FUT - 003 Año 2033 Agricultura vertical urbana e invernaderos hidropónicos (PDF),Paso 6: Línea de Tiempo del Futuro y Sci-Fi (Tecnología amable y robótica del mañana).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/6.%20FUT-003_A%C3%B1o%202033_%20Agricultura%20vertical%20urbana%20e%20invernaderos%20hidrop%C3%B3nicos.pdf
,Sesión 03,NAT - 003 La Biomecánica del Guepardo en Esprint a 110 km h (Infografía Cie (PDF),"Paso 7: Biodiversidad y Naturaleza Fascinante (Fauna, flora e infografías científicas).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/7.%20NAT-003_La%20Biomec%C3%A1nica%20del%20Guepardo%20en%20Esprint%20a%20110%20km_h%20%28Infograf%C3%ADa%20Cie.pdf
,Sesión 03,ARTE - 003 La Creación de Adán de Miguel Ángel Buonarroti (1512) (PDF),Paso 8: Obras Maestras de la Historia del Arte (Los grandes genios de la pintura universal).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/8.%20ARTE-003_La%20Creaci%C3%B3n%20de%20Ad%C3%A1n%20de%20Miguel%20%C3%81ngel%20Buonarroti%20%281512%29.pdf
,Sesión 03,NIV - 003 Los 5 Niveles del Poder Geopol tico (PDF),Paso 9: Escalafones y Niveles (Cultura 101: clasificaciones del mundo con Meta-Prompting).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/9.%20NIV-003_Los_5_Niveles_del_Poder_Geopol_tico.pdf
,Sesión 03,TRUC - 003 Cocina Evitar que el cilantro se poche (PDF),"Paso 10: Trucos y Soluciones Cotidianas (Hogar, cocina y vida práctica con IA).",https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/10.%20TRUC-003_Cocina_%20Evitar%20que%20el%20cilantro%20se%20poche.pdf
,Sesión 03,CUENT - 003 Paso 0 Introduccion Proyecto (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/11.CUENT-003_Paso_0_Introduccion_Proyecto.pdf
,Sesión 03,CUENT - 003 Paso 1 Aventuras Históricas Reales Cristóbal Colón y el nuevo mundo (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/11.CUENT-003_Paso_1_Aventuras%20Hist%C3%B3ricas%20Reales_%20Crist%C3%B3bal%20Col%C3%B3n%20y%20el%20nuevo%20mundo.pdf
,Sesión 03,CUENT - 003 Paso 2 Aventuras Históricas Reales Cristóbal Colón y el nuevo mundo (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/11.CUENT-003_Paso_2_Aventuras%20Hist%C3%B3ricas%20Reales_%20Crist%C3%B3bal%20Col%C3%B3n%20y%20el%20nuevo%20mundo.pdf
,Sesión 03,CUENT - 003 Paso 3 Aventuras Históricas Reales Cristóbal Colón y el nuevo mundo (PDF),Paso 11: Cuentos Ilustrados para Nietos (Historias personalizadas con valores).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/11.CUENT-003_Paso_3_Aventuras%20Hist%C3%B3ricas%20Reales_%20Crist%C3%B3bal%20Col%C3%B3n%20y%20el%20nuevo%20mundo.pdf
,Sesión 03,[MOVIL - 003] Vitrocerámica Táctil Código de bloqueo infantil 'L' (PDF),Paso 12: El Salvavidas del Móvil (Cámara y voz con la app de Gemini ante la pantalla).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/12.%20%5BMOVIL-003%5D_Vitrocer%C3%A1mica%20T%C3%A1ctil_%20C%C3%B3digo%20de%20bloqueo%20infantil%20%27L%27.pdf
,Sesión 03,[MEM - 003] La Escuela de Barrio o Rural Pupitres de Madera Dobles y el Tint (PDF),Paso 13: Cápsula de la Memoria (Fotos de pueblo o barrio con microrrelato para nietos).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/03_Sesion/13.%20%5BMEM-003%5D_La%20Escuela%20de%20Barrio%20o%20Rural_%20Pupitres%20de%20Madera%20Dobles%20y%20el%20Tint.pdf
,Sesión 04,TXT - 004 Una postal o mensaje emotivo para un nieto o familiar (PDF),Paso 1: Prompts de Comunicación y Texto (El poder de la palabra en la IA).,https://javiercursocorreo-gif.github.io/Curso-IA/CLASES/EXPORTACION_FICHAS_CLASSROOM_PDF/100.%20%5BSESSIONS%5D%20TERNAS_LISTAS_PARA_CLASSROOM/04_Sesion/1.%20TXT-004_Una%20postal%20o%20mensaje%20emotivo%20para%20un%20nieto%20o%20familiar.pdf
